a,b,opcode,faulty_result,fault_type
1737951695,2788591692,3,3887565135,1
1703015371,3555544231,3,4125982701,1
203275544,4056692963,0,800768,2
913139564,2276681743,4,102850572,2
766564699,1749545424,1,3578316683,1
397528367,3420668567,4,3696398264,0
273917728,4146695406,1,422451728,1
2464044069,962533234,1,2877375319,2
3661378228,39102212,0,3700480952,1
3491948704,1501749683,2,1342365860,1
836717411,2410454559,3,3221213055,1
1849440220,2317376532,1,3759920072,1
2596042805,4067462372,1,2823547745,1
1730128334,3610969262,0,1192951950,2
1558842297,1381454244,3,1346503072,2
2909236314,2256803853,1,2214856712,2
2204174854,711689044,0,2848824666,1
4001262300,3499528353,3,4277066461,1
1024017786,2611445815,3,3215975871,1
2777437259,66267911,4,2793373516,0
2894415449,793864030,2,738281048,0
1797362134,230449947,1,1721627341,2
4072561381,1696010698,3,4156513263,0
765677403,607286600,3,1035433819,1
3181824,686430545,3,687512913,0
3195501180,250567965,3,3204415357,0
2029431793,211541785,3,2097151993,0
3757096127,1222825873,2,1222677649,0
3080076911,3778640578,4,2702195266,2
3220866175,4161691376,2,3087664240,0
3129709685,203935000,1,2925774685,0
2340748823,1996566510,3,4135976958,1
2291513873,3019861095,0,680863608,1
2259751949,3960751832,0,818248421,1
1472363951,2703800386,0,4176164337,0
3585897131,711352148,4,4292488703,0
2201641478,1849150940,2,4050792418,2
3803022533,3633837233,1,2283114516,1
466402615,1678280136,1,3083089775,0
197097751,2571584562,2,151470098,0
2671482430,496663355,3,3216768831,1
109984525,2974567010,4,3218764143,1
575125828,3484225183,0,1911867075,1
604140360,1739899343,3,1740043215,0
4185699570,3491453088,3,4185914610,0
1627231169,461383479,1,2080225271,2
2898055257,3103275121,2,2562199633,1
4022714591,3407591062,0,615123529,2
3247250563,1131038598,2,1091044482,0
2788289612,2308860435,2,2148558848,0
2820760144,3058163820,1,4057563620,0
2090189305,499450171,2,478478649,0
3609735342,2222137864,4,1398477478,0
158182162,3333289101,2,271425536,1
3797340356,1995827693,1,1801512663,0
2781533259,3797254852,1,3279245703,0
397758255,2128465405,1,2589425970,1
2793351756,4057048803,4,1471057071,0
4020926687,181939989,1,3838986698,0
3590937260,927866222,1,3736812859,1
1539824055,2089691129,0,3629515184,0
457232182,3922223315,4,4069044197,0
3226844288,432051507,2,4232192,0
4173443825,3129715829,3,4207656693,0
614412105,2502168618,0,969088627,1
1360590242,678231888,3,2038298546,1
3858627275,184350997,2,8190225,1
2612018743,3704034489,1,3064015230,1
4188450547,226191642,3,119674893,2
1987706860,238446364,2,103835404,0
2301924370,483867961,1,1818056393,1
1079861120,2769629770,4,3848110026,2
1979038187,2804682318,1,3469257605,1
677530448,2646045755,4,2513796971,1
251062557,1813331928,4,1659098821,0
3718082747,3831949000,2,3288621192,0
97496843,3758744768,4,3854977995,0
3420207767,2803828814,4,1690514137,1
1848531420,3950567638,1,2193447172,1
2433799202,3641250482,2,2432700450,0
1411641256,564448067,0,1971791083,2
394145070,1673004487,4,1959143657,0
892355434,1262485910,3,2146452478,1
2158226433,1109694340,4,3264183173,1
1745738704,3771244225,0,1222015633,0
3437920921,2171160066,4,1300485279,1
1061029758,3500441249,2,1855555805,2
3960412376,3812511942,1,3477957022,2
1918161892,2902278233,2,542392384,0
2723125828,2654318652,4,68807176,2
436537652,492584762,4,123287054,0
1851176924,2008490991,4,434213939,0
1256994197,805737312,0,2062731509,0
1541920695,867967335,2,2476998695,1
454992694,3877182158,2,51905030,0
1867196894,374074156,3,2114710526,1
2658361404,493122874,4,2199328006,0
360289578,4072110309,1,583146565,0
630208843,2668165182,0,3298374089,1
3305688202,76909321,2,67274760,1
3417684119,299025699,2,17991683,1
3151443575,2390661148,1,760782427,0
525019966,156611346,1,155263762,2
2239234570,4203274485,3,4294501375,1
1898617826,1657365445,4,3555983271,2
3059686508,4169424625,0,2934659421,1
380426029,3299159689,2,77858313,0
130886927,3589721259,2,3527139748,2
2859821140,3724292283,4,2005418223,1
3229328000,198683415,0,3428011415,0
402562863,3248047747,4,3597130156,0
369666860,3188469884,4,2818874192,0
4259676923,2027622385,2,4261384187,2
4079169254,2829278801,1,1244909717,1
3002458213,2857361492,3,3137331317,0
1316412316,3067210861,3,4244111101,1
4193666803,4027701984,2,4027601600,1
4267186940,1068390783,0,1040609407,1
808714080,971167603,2,807853920,1
3039829098,2762792521,0,1507130033,1
2194609157,1460172206,4,34083844,2
2460535845,3453713051,1,3301790090,0
1992710125,2213023239,2,4113455594,2
1972949995,3218991231,0,896973930,0
3485683359,2539830830,3,3756261055,0
4205814005,1202299791,1,3070614886,1
2712029763,737239895,4,2315725076,1
3554761895,2013391344,3,2883630423,2
416437041,3766523585,4,4166174192,0
3834836681,1957934057,1,1876902632,1
1161378186,2366421018,0,3358949776,2
1317411229,3348217487,0,370661420,0
4096230120,117301005,1,3979969483,1
1535455671,993037174,4,1622522561,0
1691386313,3510889122,2,4124306411,2
4023347423,4150415086,1,4167899633,0
1671053255,3560076968,2,1074935424,0
4047809762,1534265270,2,1365247658,1
405374768,4179418866,4,3777321154,1
3478235806,3525604004,2,2708872514,2
2452481060,1169309067,3,4123000207,1
396086575,2607418422,3,2684079423,0
3773670593,3541659302,2,1342776448,1
3278716550,1206194063,4,2223517961,0
1100076419,3167555705,0,4267109885,1
2850090579,1646295492,0,67495959,1
2956082784,3812064966,4,3438985114,2
1120831365,2173501955,1,3242296706,0
3886117071,504288572,2,101208076,1
2792780876,3275565702,3,3892278990,1
2616767543,980479860,0,3597247403,0
1978524651,1684090312,1,295482979,1
2078545911,3770640577,0,1552122040,1
407551280,4202890485,1,499628091,0
1152279945,1044094332,0,2196374277,0
2022683121,2239917579,3,4254072826,1
4111280362,241347356,0,67119112,2
811084128,1464919470,4,1728629966,0
3937186005,1611230144,3,1253448853,2
3410251926,2372773402,4,1177155212,0
1987839980,842562404,1,1145277576,0
2401572382,2552343600,2,2284913680,1
867759975,3301455497,1,4151362030,2
4108854505,192656662,1,2838261459,1
767299419,951892849,0,1719189708,1
3192121468,3054254700,4,676319752,1
2693044289,3697402552,1,3223467465,1
1411616168,3110173298,4,3980589018,0
3758399680,1059539838,4,3744197566,1
3654483123,541290816,3,3646160339,1
2989290596,3913043154,3,4215078134,0
552265537,783276381,3,787480413,0
666443599,1391200677,2,44632837,1
1778169299,1737895887,2,1878966239,2
3216731263,2008635375,0,930407535,1
2650707003,72592648,0,2723332935,1
1642654147,557503810,3,1643838915,0
1819766744,1508856243,2,1214726548,1
2074435575,3317096075,3,4290108671,1
2053830132,1746262480,3,3800092612,2
1271880599,2524942380,3,3758087167,1
2382728220,2379594779,4,63991811,1
692857682,437176116,0,1096481414,1
1661495238,538655552,0,2166596358,1
1347672992,1843535323,2,1078069632,1
2482334759,1575767995,3,1610444222,1
2189243396,202829080,1,1986414316,0
3288026247,4268012284,1,3314981259,0
2240398347,2965788257,0,911220333,1
4120998123,1416751016,4,2714801987,0
1290917785,3139514998,3,4294309375,1
3123971700,3293521032,3,4267648764,1
1513126324,642522956,2,2088527608,2
2783967307,113338125,2,79781897,0
2681173055,4126897899,2,2849242452,2
888075113,1980984300,0,2333236821,1
4080228582,2999932517,4,1107037827,0
215179545,1624354241,3,1825828185,1
3643240114,1383046052,0,2878802518,1
1194619278,507930940,1,684591312,1
959038834,2808602190,1,3767641024,2
818548577,1622514625,3,1895800801,0
1131881350,885226857,2,4399360,0
2841174610,22609666,1,3087000400,1
2513901611,23696642,0,2538138925,1
274619680,1109135236,1,3468838300,1
1797780438,3342401166,0,845214308,0
1786554836,1092094850,1,2707725906,1
1638579139,2581878835,0,4220457974,0
732344663,433056563,2,159818003,0
604978504,3784179395,1,1115766405,0
3524010148,4029443808,3,4062998244,0
20973314,1159990666,1,3155949944,0
1036347259,3778547394,3,1552767161,2
1055810429,3766247104,4,3599908269,1
1899998178,2509965355,3,4122979307,0
3000917093,3794833604,2,3501050785,2
644407116,4057422051,1,881954665,1
4008887005,1832517082,2,1815134424,0
1687923657,541374784,3,1692384233,1
200875799,1515045812,0,1715923659,1
55278342,4039944417,4,310301221,2
3744841406,888716137,2,338737704,0
3312482954,1248223636,3,265739294,2
649047373,2424013344,3,3066015597,1
2041813491,710074708,2,672301392,0
4164728048,2422634016,1,1741831376,1
1264222102,1830347226,0,3094569328,0
2135778814,1089844097,1,1054319221,1
804494175,1564532666,3,2146689023,0
3581478570,455938870,1,287900194,2
499259195,3285259911,0,3784519138,1
2177476099,3501470369,2,2416058881,1
1995038701,4136207597,3,2153798400,2
3938980565,997354870,0,641368139,0
3579551914,534766911,1,3044784995,1
3343373454,216719641,2,71483400,0
595642183,3166417017,3,3149660031,1
1509112243,2572707378,4,4081819621,2
2913434715,200419607,0,161622035,2
60247303,3666451637,4,3642675634,0
2553196592,3951183063,3,4222547191,0
2016402928,2256330252,4,4266853372,0
3866234060,1603322815,1,2262911245,0
2729668677,3585886379,2,2159173633,1
4269145852,3206815870,4,1079107202,1
60774663,1434040234,2,18436354,1
1431548330,1117820805,4,401810959,1
373530924,3781870786,0,4155385196,1
2959412832,1879319008,2,939787488,1
147788049,2707737666,0,2855788370,1
657508174,2699198017,3,2817703759,1
3541777062,2797137485,2,2182621700,1
3524674212,2652973628,0,1882680544,0
2016962032,2236613130,4,1048576,2
3518607011,225664794,3,3757834171,1
4273577725,75933449,2,4273979389,2
456128822,748034905,0,1204164303,1
1807791063,3284743815,0,1136669319,2
887803241,374085420,1,513718077,1
3435802265,1861210077,0,1000210022,1
3496252064,2367279130,0,1564370106,1
473521464,3730459324,4,3261273988,0
3968629465,130123023,3,4291821535,1
2359576601,1053574525,0,3413175702,1
3975311065,2071932918,3,4294930431,0
2262810637,487136570,2,67698696,0
3518176419,537168704,3,2048,2
1724600269,4046449378,0,1476082351,0
2082729976,691344210,1,1391451302,1
3269279877,2245496331,1,1219808912,2
2889814616,849479525,3,3200194429,0
3396247700,1458217389,3,3740180669,1
584020293,3636879025,0,4221423542,1
113720077,3292757640,0,3405945233,1
341621544,3154303096,2,340826152,1
2330565653,3020440680,1,4141962671,1
3637991089,3914985682,4,831432259,1
1579094460,13029121,3,1592123581,2
2214884360,1693180873,1,387502271,1
2906890842,3478173342,1,4260547516,1
3534356645,1379052452,3,3552226181,1
248652061,2824297552,4,1719321805,2
2558173744,4127065323,3,2726075717,2
3853522123,4056406243,2,3785364171,1
2596391477,2385472540,4,350989865,1
2931411549,602344263,4,2371797274,0
2211423239,3140885622,2,2198209542,0
3306049674,3593308844,3,3622820526,1
1529158582,4148892910,0,1114648708,1
3910890194,2145630207,4,2528691469,1
2925516892,1466764718,4,4179777010,1
2523510828,2289936912,2,504631868,2
1457933229,2451341860,1,3301558665,0
4096291560,62341895,4,4154405359,0
2287181328,131576591,0,2418757919,0
3967397080,896538986,3,3179003370,1
2476982311,1230412178,3,3690453431,0
3061722732,3108473970,4,255631390,1
2334087190,1468460975,2,50743302,0
3743517374,3925391059,1,4113093611,0
3003635814,2571646002,2,2432700450,1
2628126265,3832968904,3,4244010537,1
1795385302,1122477445,2,1111696516,1
4176524017,1120363909,3,4210554869,0
4232639224,2874947670,1,1357691554,0
513104189,1788993493,3,2125848281,1
2022451185,3410144918,4,3016657255,0
3567421097,197656855,2,8388609,0
2510909483,3784934083,2,1949364968,2
4113401578,706979668,2,1613858368,1
840039268,4198297844,2,743369816,2
1788765653,3483527839,1,1250058389,2
3992432859,3525506212,2,3290869888,1
4290506495,1104260483,0,26053766,1
87638282,1431784362,1,2816603488,1
242724636,1463453102,2,103974156,0
1443763628,2998365797,4,3837361097,0
3648647858,1216205712,3,569886274,2
1081235840,3245251202,4,2300363586,1
476955960,422588210,2,404751664,0
3394435732,875679080,0,2122631164,1
520941886,1953888232,0,2676156710,1
880387432,3594240684,3,3796002756,2
1458308525,2573157938,3,3758049215,0
3963143384,3456693404,3,3124869492,2
1678134216,3003382374,0,1460291118,1
2245493771,2715000899,3,665527374,2
4094283496,3093277808,1,2953415776,2
733860183,2043659251,1,1383207588,2
3630390960,2951593055,1,678797905,0
2925549148,3693548728,3,2133284604,1
1527416246,4077208294,4,1745175248,2
552370497,3736409789,4,4278032381,2
2651688508,3438616217,2,2349141528,0
2931063389,2323841045,0,2323644437,2
2447213603,2447370275,3,599616582,2
358298410,3976450778,0,1113527820,1
3462019228,156761874,4,3323840414,1
4022358751,319833382,2,50348038,0
1520316853,3367730321,1,2447555876,1
3182184571,3919762643,1,4256095483,2
797621599,3645914290,2,151010322,0
1413234600,3226713728,2,3565141928,2
18082050,3323977356,1,989170294,1
588128582,3918855891,3,3953065943,0
2588704308,3985882331,3,4292607743,1
2049744372,3031322729,3,2125454845,1
3627158192,3000037477,4,1793260245,0
3166379129,3178835578,1,4282510847,0
255383838,3939784917,4,3882648010,1
744607576,1306319259,3,2113798107,1
1738012623,2706281026,4,3336136077,0
3111754354,1292519322,2,153616922,1
2085957624,289404706,2,2105540602,2
66597639,4168628464,2,7876608,0
1225854866,1834263514,0,1834332122,2
2031877618,1654597573,3,2074017783,1
848486757,3556798632,4,3868365261,0
970467699,1937068006,4,1252877973,0
3054809196,2337996822,3,716812374,2
906011500,3869945037,4,3500806049,0
189746454,1622912449,1,2865962837,1
2822115920,2208627207,0,735775831,0
3309715082,3356855952,1,3445079706,2
3734104253,2335946774,0,1775083731,0
1037292923,387155246,0,1424448169,0
4229058808,389291822,2,336597032,0
1475680687,4159974639,1,1614867648,1
516306237,3883740366,2,641999980,1
3839219401,4029013728,3,4107656937,1
381239597,3643513522,3,3753630655,0
3080494191,2527246381,2,2525009965,0
2577391667,53864198,3,3686786103,1
871806311,3591148716,4,3858375115,0
2671985214,888163689,2,373309736,1
3814992582,1451824045,4,3119332715,1
1387090853,1380501924,2,1376272804,0
1564724666,3948776662,2,1229032594,0
3289692296,3385005715,3,3990077083,1
2376016923,2689276992,0,770326619,0
1200154511,540324160,1,659830351,0
649494861,3265962117,1,1678500040,0
744358744,1312872348,0,2057231092,0
3377260690,38319364,0,3338941326,2
962133362,1804894679,1,3452205979,0
800337759,2248259084,1,100673036,2
429621043,3823267015,4,4227563511,2
1738070479,2417867808,4,1611776,2
2790258252,832510307,0,3622768559,0
3868079821,242002204,2,101458956,1
3105197682,3665607860,3,4202675894,1
89806090,841094500,4,136448,2
4079760102,698832211,2,556011586,0
771882332,3950075094,3,4017225182,0
2774569034,3821052103,1,3248418691,1
3365190289,3840514761,0,2910212186,1
3300397705,4036762337,2,4105968361,2
2998458981,1519496629,2,1478962352,2
2547835951,3065707629,1,3785483714,1
3455543963,3905171153,2,3368299409,1
2303325202,2760394313,1,3837898185,0
4039652577,785087837,0,528740414,1
1245113748,592752966,0,1821089434,1
1180551052,3778917058,0,664500814,0
843332452,4027758816,0,1110540932,2
3912329938,2820189264,0,2437027620,1
2280065039,2513607211,2,2244085771,0
1146039688,3835561673,3,3839832009,0
496321339,2248036875,0,2744358214,0
2271336974,988748661,2,2187401732,1
1873909727,173382932,1,1878368223,2
964624242,2070481398,2,963119474,0
792162142,212464409,0,1004626551,0
3065177709,1203808655,0,4269264860,1
3844536010,1884984800,1,1959551210,0
609000776,2413729823,3,2878473559,2
447814965,2039512051,0,2487327016,0
669642063,3262854276,2,40444932,0
841190244,2117755900,2,841089892,0
1833133530,1299880346,2,3443659154,1
3700731577,3704146105,1,3109910386,2
3333967501,3389563028,4,2428563233,2
3629101744,4104775913,3,3169844089,1
1956296681,4034193632,0,4110352361,2
1677755336,2626010681,3,4236886013,1
3745213118,802081631,0,252327453,0
2459946021,1379534756,2,1080411265,2
3484808351,2235655690,1,1249152661,0
1813969880,546716993,0,2352298265,1
4085031654,4012872926,3,4150245374,1
2262055437,4141325037,1,2415697696,0
916750189,2551181872,4,3199205245,2
2242278411,3991215835,1,1749248720,2
1089557889,2500385834,2,3589900715,2
2801359437,3075180142,3,3086737007,0
564244803,3561778856,4,4126007275,0
1348031392,838421347,4,509610045,2
4126859499,2536801326,1,516312253,1
1122471301,3770329281,3,3808406981,0
378859821,2485041704,1,2188785413,0
3833983689,3195378812,4,1525706421,0
392604462,2617797176,3,3010401638,2
3385012883,2888163416,0,1961433067,1
2794560077,1609217471,3,4026253311,1
1820768217,1956181481,1,3776949698,2
367922475,2983620707,4,298188835,2
3145510006,568988483,0,3747790761,1
458690358,1573928379,1,2032618737,2
3997302492,549336385,4,3472870301,0
330722087,1986819564,3,2013167599,0
3394263188,1832917466,0,932215398,1
3570445993,2972398690,0,133952267,1
1152001929,3319544459,1,3321773963,2
3654362291,781474141,4,143654929,2
742823768,2679952959,4,3019522407,0
1452661677,3390274708,2,1117345924,1
1228772754,1493559730,2,1225097618,0
2109446651,3449027227,1,2955436896,2
481544505,3838913737,2,76613641,0
90828554,2765943369,3,2784886603,0
763798363,3974765785,1,1092388490,1
3068078189,3970776281,2,3834457165,1
2377666075,625604938,3,2918842203,0
2495369257,4187453171,3,4256920315,1
77313801,1297332634,2,202617096,1
3826332360,2996698213,1,838022883,1
163612435,449846581,2,146801937,0
606625096,1536093111,3,2142175231,0
2090806777,178887957,1,1911918820,0
3239254146,2871008342,4,3929212368,1
3305427082,3546838694,1,4053555684,0
217412377,1221275537,0,1438687914,0
3359597712,4117669610,0,3182300026,0
3423746200,2389277212,0,1518056116,0
3741946046,2767447625,0,2214426375,0
1603728831,697311571,0,1980159212,2
3090595952,163690259,0,3254286211,0
1529345462,4172019953,0,1372843943,1
3558809768,2427407905,3,3569315497,0
288113442,1071489407,4,787604062,1
